# Reporte,Fecha_Reporte,Fecha_Ocurrencia,Hora_Ocurrencia,Cod_Área,Nombre_del_Área,#_Distrito_Reporte,Clasif_Crimen,Cod_Crimen,Descrip_Cod_Crimen,Cod_Modo_Operandi,Edad_Victima,Sexo_Vict,Origen_Victic,Cod_del_Lugar,Descrip_Lugar,Cod_Arma_Usada,Descrip_Arma,Estado,Descrip_Estado,Cod_Crimen_1,Cod_Crimen_2,Cod_Crimen_3,Cod_Crimen_4,Ubicación,Nombre_Calle,Coordenadas_latitud,Coordenadas_Longitud
200606634,02/22/2020 12:00:00 AM,02/16/2020 12:00:00 AM,1000,06,Hollywood,0636,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1700 N  HIGHLAND                     AV,,34.1016,-118.3387
"200516914,11/20/2020 12:00:00 AM,11/18/2020 12:00:00 AM,1839,05,Harbor,0519,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1313 0334 0309 0913 0360 0302 1100 0450,63,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,230,,,,1000 E  SANDISON                     ST,,33.7941,-118.2505"
202007663,03/17/2020 12:00:00 AM,03/15/2020 12:00:00 AM,0300,20,Olympic,2034,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,7TH,KINGSLEY,34.0597,-118.3031
"200111758,05/15/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1040,01,Central,0192,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,25,M,B,701,HOSPITAL,,,AA,Adult Arrest,740,,,,1300 S  HOPE                         ST,,34.0395,-118.2656"
200619877,12/31/2020 12:00:00 AM,12/31/2020 12:00:00 AM,2340,06,Hollywood,0647,1,761,BRANDISH WEAPON,0334 1822 1501,65,M,W,102,SIDEWALK,212,BOTTLE,IC,Invest Cont,761,,,,1500    VINE                         ST,,34.098,-118.3266
200408239,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,2000,04,Hollenbeck,0402,2,888,TRESPASSING,1309,0,M,W,510,NURSING/CONVALESCENT/RETIREMENT HOME,,,IC,Invest Cont,888,,,,4500    GRIFFIN                      AV,,34.0945,-118.2024
200510575,06/13/2020 12:00:00 AM,06/12/2020 12:00:00 AM,1600,05,Harbor,0585,1,310,BURGLARY,0344 0321,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 W  20TH                         ST,,33.7261,-118.2924
201806974,02/21/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1200,18,Southeast,1844,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1815 1215 0421 0913,14,M,B,109,PARK/PLAYGROUND,511,VERBAL THREAT,IC,Invest Cont,930,,,,111TH                        ST,SAN PEDRO                    ST,33.9348,-118.2695
"200213422,08/06/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1816,02,Rampart,0216,2,956,""LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"",1822 1906,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,600 N  CORONADO                     ST,,34.0751,-118.2717"
201713859,10/01/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1000,17,Devonshire,1751,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0321 0344 1202 0930 0377,74,F,B,101,STREET,,,IC,Invest Cont,420,,,,21900    LASSEN                       ST,,34.2534,-118.6072
201301156,12/11/2020 12:00:00 AM,12/10/2020 12:00:00 AM,1945,13,Newton,1377,1,210,ROBBERY,0334 1402 0302 0400 0344 1822,30,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,210,998,,,SLAUSON                      AV,HOLMES                       AV,33.9892,-118.2412
"200508200,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,2230,05,Harbor,0526,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0446 2000 1814 0913,32,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,400 W  ANAHEIM                      ST,,33.7798,-118.2664"
"200508554,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,1220,05,Harbor,0529,2,647,THROWING OBJECT AT MOVING VEHICLE,0329 1300 1310 1817,51,F,W,122,""VEHICLE, PASSENGER/TRUCK"",309,BOARD,IC,Invest Cont,647,745,,,BROAD,E,33.7757,-118.2608"
200208375,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1250,02,Rampart,0201,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0202 1822 0601 1236 2028 0432 0421 2004,47,M,O,301,GAS STATION,511,VERBAL THREAT,IC,Invest Cont,930,,,,4500    MELROSE                      AV,,34.0873,-118.296
"200709225,05/13/2020 12:00:00 AM,05/12/2020 12:00:00 AM,2250,07,Wilshire,0721,1,330,BURGLARY FROM VEHICLE,1300 0344,34,F,W,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,330,,,,300 S  HAMEL                        RD,,34.0736,-118.3816"
"211516308,10/19/2021 12:00:00 AM,03/01/2020 12:00:00 AM,0001,15,N Hollywood,1545,1,310,BURGLARY,0344 0314,49,M,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,310,,,,11900    WEDDINGTON                   ST,,34.1667,-118.3943"
"200316961,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,0250,03,Southwest,0391,2,624,BATTERY - SIMPLE ASSAULT,0401 0913 0329 1307,59,F,B,103,ALLEY,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,BUCKINGHAM,PALMYRA,34.0067,-118.3515"
200515025,10/09/2020 12:00:00 AM,10/08/2020 12:00:00 AM,1900,05,Harbor,0514,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,WILMINGTON                   AV,MAURETANIA                   ST,33.7896,-118.275
"200507910,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,0300,05,Harbor,0585,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0334 0449 1206 1402 1817 2002 1419 0913,55,F,W,501,SINGLE FAMILY DWELLING,102,HAND GUN,AO,Adult Other,230,998,,,2300 S  CABRILLO                     AV,,33.7229,-118.2946"
"200912215,07/11/2020 12:00:00 AM,07/11/2020 12:00:00 AM,0200,09,Van Nuys,0984,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0417 1813 0913 1414,20,F,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,VENTURA                      BL,VAN NUYS                     BL,34.1509,-118.4487"
"201505485,01/30/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1300,15,N Hollywood,1525,2,662,""BUNCO, GRAND THEFT"",0701,22,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,6000    MORELLA                      AV,,34.1794,-118.3899"
"201309348,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,0950,13,Newton,1309,1,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,39,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,1900    MATEO                        ST,,34.0225,-118.2325"
211504199,01/02/2021 12:00:00 AM,12/13/2020 12:00:00 AM,1000,15,N Hollywood,1583,1,480,BIKE - STOLEN,0344,25,M,W,120,STORAGE SHED,,,IC,Invest Cont,480,,,,4100    RADFORD                      AV,,34.1472,-118.3921
201106726,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,0930,11,Northeast,1146,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0554 0400 0421,45,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,2900 N  COOLIDGE                     AV,,34.103,-118.2462
"201321721,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,1110,13,Newton,1346,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,41,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,745,,,,VERNON                       AV,HOOPER                       ST,34.0039,-118.2518"
"201800859,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,0055,18,Southeast,1805,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1822 1212 0388 1402,0,X,X,115,AIRCRAFT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,998,,,MANCHESTER,METTLER,33.9542,-118.2684"
201406070,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,1238,14,Pacific,1445,1,480,BIKE - STOLEN,0344,44,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,MITCHELL,FRANCES,33.9986,-118.434
"200509440,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1530,05,Harbor,0531,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",1300 0329 1202,72,F,W,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,1600 W  259TH                        PL,,33.7875,-118.3043"
"201413405,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1600,14,Pacific,1488,1,210,ROBBERY,0302 0355 1309 0325 0907 1822,24,M,H,232,""DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*"",109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,5700    MORLEY                       ST,,33.9538,-118.3821"
201814329,07/21/2020 12:00:00 AM,06/01/2020 12:00:00 AM,0800,18,Southeast,1834,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,300 E  104TH                        ST,,33.9419,-118.269
"200612772,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,0355,06,Hollywood,0645,2,956,""LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"",1906 1814 0913,44,F,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,956,,,,7000    FRANKLIN                     AV,,34.1041,-118.3427"
201612349,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,0830,16,Foothill,1684,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,LANKERSHIM,ARMINTA,34.2139,-118.3878
201707642,03/23/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1400,17,Devonshire,1739,1,310,BURGLARY,0344 1402 1607,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,16100    CHATSWORTH                   ST,,34.2659,-118.4818
201513238,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1740,15,N Hollywood,1502,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12700    COHASSET                     ST,,34.2072,-118.411
"201808794,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2245,18,Southeast,1836,2,624,BATTERY - SIMPLE ASSAULT,1310 1822 0374 0416 1278,39,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,105TH                        ST,COMPTON                      AV,33.9406,-118.2462"
"200115433,07/27/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1910,01,Central,0127,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,0,M,W,725,""GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)"",,,IC,Invest Cont,740,,,,500 N  ALAMEDA                      ST,,34.0527,-118.2398"
"200608252,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,2124,06,Hollywood,0667,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1822 0342 1402 0400 0416,34,M,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",303,BRASS KNUCKLES,AO,Adult Other,230,990,998,,5900    LEXINGTON                    AV,,34.0926,-118.3179"
"200707635,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1220,07,Wilshire,0775,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,46,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,4600    SATURN                       ST,,34.0432,-118.3385"
"200318365,10/04/2020 12:00:00 AM,10/04/2020 12:00:00 AM,2300,03,Southwest,0312,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1822 0104,0,X,X,229,CHECK CASHING*,,,IC,Invest Cont,740,,,,2600 S  LA BREA                      AV,,34.0289,-118.3563"
"201800617,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2104,18,Southeast,1836,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0556 0602 0416 1251 1258,7,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,,,,1500 E  106TH                        ST,,33.9397,-118.2483"
"201907441,03/10/2020 12:00:00 AM,03/10/2020 12:00:00 AM,1630,19,Mission,1912,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,0,X,X,210,RESTAURANT/FAST FOOD,,,AA,Adult Arrest,740,,,,GLENOAKS,ROXFORD,34.3197,-118.4654"
201709662,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,1900,17,Devonshire,1747,1,330,BURGLARY FROM VEHICLE,0344 0209 0358 1202,78,F,A,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,10500    BALBOA                       BL,,34.2612,-118.5023
200113187,06/10/2020 12:00:00 AM,05/30/2020 12:00:00 AM,0220,01,Central,0162,1,310,BURGLARY,1609 0344 1822,0,M,W,403,DRUG STORE,,,IC,Invest Cont,310,,,,600 W  7TH                          ST,,34.0473,-118.2566
"202007206,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,1700,20,Olympic,2041,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0429 0448 1814 2000 0432,23,F,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,1100    BRONSON                      AV,,34.0527,-118.3227"
200813356,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,1300,08,West LA,0842,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,WESTGATE                     AV,SANTA MONICA                 BL,34.0425,-118.4593
201215497,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1140,12,77th Street,1265,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0385,30,F,B,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,7900 S  VERMONT                      AV,,33.9641,-118.2919
200810037,05/29/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2300,08,West LA,0802,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,15300    BESTOR                       BL,,34.0512,-118.5251
"200610685,05/27/2020 12:00:00 AM,05/26/2020 12:00:00 AM,2030,06,Hollywood,0632,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0448 0913 1414 1202 2000,71,F,W,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,8500    LOOKOUT MOUNTAIN             AV,,34.1142,-118.3791"
200817951,12/27/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1005,08,West LA,0828,2,888,TRESPASSING,1501 2004 0358 1609,0,X,X,508,FRAT HOUSE/SORORITY/DORMITORY,,,IC,Invest Cont,888,,,,600    HILGARD                      AV,,0,0
"200117861,09/13/2020 12:00:00 AM,09/12/2020 12:00:00 AM,2300,01,Central,0158,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1218 2004 2000 1814 0913 0416 0417,31,F,B,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,236,,,,5TH,CERES                        AV,34.0395,-118.2405"
201000541,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,2030,10,West Valley,1078,1,761,BRANDISH WEAPON,0913 1402 0421 0334 2000 1814,42,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,761,998,,,HAYVENHURST                  AV,VENTURA                      BL,34.1589,-118.4923
200414301,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,0400,04,Hollenbeck,0428,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5200    TEMPLETON                    ST,,34.0848,-118.17
"201418130,10/02/2020 12:00:00 AM,08/25/2020 12:00:00 AM,2004,14,Pacific,1488,2,668,""EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"",0344 1300,0,X,X,203,OTHER BUSINESS,,,AO,Adult Other,668,,,,8700    BELLANCA                     AV,,33.9539,-118.3805"
201510789,06/02/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1505,15,N Hollywood,1502,2,354,THEFT OF IDENTITY,0377,26,M,B,248,CELL PHONE STORE,,,IC,Invest Cont,354,,,,SATICOY                      ST,BELLAIRE                     AV,34.2069,-118.4097
201219928,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,0337,12,77th Street,1241,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0906 1100 1402 1309,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,11TH                         AV,63RD                         ST,33.9829,-118.3294
201219992,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1700,12,77th Street,1267,2,903,CONTEMPT OF COURT,0913 1257 0552 2038 2004,3,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,900 W  84TH                         ST,,33.9624,-118.2883
201416550,09/02/2020 12:00:00 AM,09/02/2020 12:00:00 AM,1700,14,Pacific,1455,1,310,BURGLARY,0344,72,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12500    SANFORD                      ST,,33.9846,-118.4165
201210642,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,2015,12,77th Street,1253,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,7700 S  HARVARD                      BL,,33.97,-118.3068
"201706323,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,2240,17,Devonshire,1764,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,17,M,H,108,PARKING LOT,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,19300    PLUMMER                      ST,,34.2428,-118.5536"
"200615657,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,2130,06,Hollywood,0626,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 1814 0400 0401,50,M,B,122,""VEHICLE, PASSENGER/TRUCK"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,6300    QUEBEC                       DR,,34.1133,-118.3256"
200310714,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1730,03,Southwest,0392,2,900,VIOLATION OF COURT ORDER,2000 1813 0602 2038,44,M,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,900,,,,5100    7TH                          AV,,33.9964,-118.3247
"201013253,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,1200,10,West Valley,1001,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0913 1817 0416 1218 0408,70,M,H,108,PARKING LOT,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,230,,,,19200    SATICOY                      ST,,34.2143,-118.5534"
"200112408,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2020,01,Central,0174,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300 1212,0,X,X,101,STREET,,,IC,Invest Cont,740,,,,MAIN                         ST,8TH                          ST,34.0428,-118.2532"
201109777,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,0610,11,Northeast,1134,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606,55,F,H,301,GAS STATION,,,IC,Invest Cont,331,,,,2100 N  SAN FERNANDO                 RD,,34.1023,-118.2371
201714330,10/16/2020 12:00:00 AM,10/09/2020 12:00:00 AM,2130,17,Devonshire,1729,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0326 1501 1300,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,11100    BALBOA                       BL,,34.2757,-118.5144
201411287,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,0235,14,Pacific,1477,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7800    FLIGHT                       AV,,33.9688,-118.3823
201813026,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1500,18,Southeast,1801,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0329,0,X,X,108,PARKING LOT,,,IC,Invest Cont,331,,,,8600    DENVER                       AV,,33.9587,-118.2839
200816174,11/07/2020 12:00:00 AM,11/04/2020 12:00:00 AM,2340,08,West LA,0842,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 1606 1420,41,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,,1300    ARMACOST                     AV,,34.0439,-118.462
200616947,10/20/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1800,06,Hollywood,0635,1,330,BURGLARY FROM VEHICLE,0344 1822 1300 1605,35,M,W,101,STREET,,,IC,Invest Cont,330,,,,1900    WHITLEY                      AV,,34.1052,-118.3333
"200206441,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,0930,02,Rampart,0251,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0329 1259 2024 1814 2000 0448 0913,17,F,H,721,HIGH SCHOOL,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,600 S  LA FAYETTE PARK              PL,,34.0629,-118.2823"
202114806,10/13/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1200,21,Topanga,2158,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,37,M,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,6100    DE SOTO                      AV,,34.1818,-118.5904
"200212606,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,0200,02,Rampart,0256,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1822 0411 0334 0432 2047 0340,46,M,H,108,PARKING LOT,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,1600    WILSHIRE                     BL,,34.0554,-118.2702"
201214677,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,0233,12,77th Street,1265,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,51,M,B,104,DRIVEWAY,,,IC,Invest Cont,420,,,,1500 W  85TH                         ST,,33.961,-118.3025
"211204517,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,0850,12,77th Street,1235,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1307,45,M,H,101,STREET,,,IC,Invest Cont,740,,,,1500 W  SLAUSON                      AV,,33.9891,-118.303"
202006153,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1400,20,Olympic,2019,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,100 N  WESTMORELAND                 AV,,34.0735,-118.2879
"201216957,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,0700,12,77th Street,1218,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913,44,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,500 W  55TH                         ST,,33.9923,-118.2871"
202115644,11/05/2020 12:00:00 AM,11/04/2020 12:00:00 AM,1430,21,Topanga,2158,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,30,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,21000    ERWIN                        ST,,34.1828,-118.5916
"201700509,01/06/2020 12:00:00 AM,01/06/2020 12:00:00 AM,2000,17,Devonshire,1764,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1816 0906 0334 1822 1409 0416 1100 0430 0371 1402,26,M,H,210,RESTAURANT/FAST FOOD,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,9300    TAMPA                        AV,,34.244,-118.5583"
"200505444,02/04/2020 12:00:00 AM,01/30/2020 12:00:00 AM,0530,05,Harbor,0589,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1309 2000 1813 0429 0913,66,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,400 W  39TH                         ST,,33.7087,-118.2863"
200909212,05/02/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1600,09,Van Nuys,0991,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,15400    VISTA HAVEN                  PL,,34.1346,-118.4686
"202114436,10/03/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2130,21,Topanga,2157,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,63,M,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,440,,,,6700    DE SOTO                      AV,,34.1915,-118.5884"
"200613693,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,0630,06,Hollywood,0646,1,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,0,X,X,102,SIDEWALK,,,IC,Invest Cont,341,,,,6500 W  HOLLYWOOD                    BL,,34.1016,-118.3317"
200916943,11/07/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1815,09,Van Nuys,0955,1,310,BURGLARY,0358 1414 1420 0345 0344 1601,34,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    TYRONE                       AV,,34.1649,-118.4443
201514157,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,0510,15,N Hollywood,1548,1,480,BIKE - STOLEN,0344 1218 2032 2034,45,F,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,11200    MAGNOLIA                     BL,,34.1667,-118.3702
201112618,08/18/2020 12:00:00 AM,08/15/2020 12:00:00 AM,0900,11,Northeast,1132,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,ROKEBY                       ST,WAVERLY                      DR,34.1084,-118.2639
